CustomerKey,Frequency_x,Recency_x,Monetary_x,R_score_x,F_score_x,M_score_x,RFM_score_x,Title,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,DateFirstPurchase,CommuteDistance,Frequency_y,Recency_y,Monetary_y,R_score_y,F_score_y,M_score_y,RFM_score_y,Segment
22057,3,355,76.96700000000001,5,2,2,9,,Kyle,Ross,2005-02-08 08:38:24,Single,Male,kyle0@adventure-works.com,44000.0,0,0,High School,Skilled Manual,Y,2024-01-10,5-10 Miles,3,355,76.96700000000001,5,2,2,9,New Customers
22058,2,396,4530.086,5,1,5,11,,Jake,Zukowski,2004-10-15 08:38:24,Single,Male,jake22@adventure-works.com,44000.0,0,0,High School,Skilled Manual,N,2021-02-28,1-2 Miles,2,396,4530.086,5,1,5,11,Big Spenders
22059,2,640,8.008000000000001,1,1,1,3,,Jonathan,Johnson,2003-12-08 07:40:48,Married,Male,jonathan61@adventure-works.com,44000.0,0,0,High School,Skilled Manual,Y,2023-03-31,5-10 Miles,2,640,8.008000000000001,1,1,1,3,Churned Customer
22060,3,665,40.99700000000001,1,2,1,4,,Evan,Hill,2004-10-16 12:28:48,Married,Male,evan38@adventure-works.com,44000.0,0,0,Partial College,Skilled Manual,Y,2023-03-06,5-10 Miles,3,665,40.99700000000001,1,2,1,4,At Risk
22061,2,371,1260.0280000000002,5,1,3,9,,Jenny,Goel,2004-08-23 00:00:00,Single,Female,jenny42@adventure-works.com,66000.0,0,0,Partial College,Skilled Manual,N,2023-12-25,1-2 Miles,2,371,1260.0280000000002,5,1,3,9,New Customers
22062,1,377,1232.5390000000002,5,1,3,9,,Cameron,Flores,2004-03-07 19:12:00,Single,Male,cameron7@adventure-works.com,66000.0,0,0,Partial College,Skilled Manual,N,2023-12-19,1-2 Miles,1,377,1232.5390000000002,5,1,3,9,New Customers
22063,2,351,86.878,5,1,2,8,,Joanna,Suarez,1966-05-27 10:33:36,Married,Female,joanna18@adventure-works.com,11000.0,2,1,Partial High School,Clerical,Y,2024-01-14,5-10 Miles,2,351,86.878,5,1,2,8,New Customers
22064,1,684,76.989,1,1,2,4,,Lawrence,Carlson,1965-12-26 11:31:12,Married,Male,lawrence17@adventure-works.com,22000.0,4,0,High School,Skilled Manual,Y,2023-02-15,5-10 Miles,1,684,76.989,1,1,2,4,At Risk
22065,1,674,76.989,1,1,2,4,,Roy,Martin,1967-04-10 06:43:12,Married,Male,roy22@adventure-works.com,22000.0,4,0,High School,Skilled Manual,N,2023-02-25,1-2 Miles,1,674,76.989,1,1,2,4,At Risk
22066,1,640,593.989,1,1,3,5,,Paula,Munoz,2002-04-22 05:45:36,Married,Female,paula10@adventure-works.com,77000.0,1,1,Graduate Degree,Skilled Manual,Y,2023-03-31,1-2 Miles,1,640,593.989,1,1,3,5,At Risk
22067,1,615,593.989,2,1,3,6,,Julia,Jackson,2002-02-12 19:12:00,Married,Female,julia34@adventure-works.com,77000.0,1,1,Graduate Degree,Skilled Manual,Y,2023-04-25,0-1 Miles,1,615,593.989,2,1,3,6,At Risk
22068,3,629,26.367000000000004,1,2,1,4,,Sean,James,1986-12-07 20:09:36,Single,Male,sean15@adventure-works.com,110000.00000000001,0,2,Partial College,Professional,Y,2023-04-11,5-10 Miles,3,629,26.367000000000004,1,2,1,4,At Risk
22069,3,521,25.223000000000003,3,2,1,6,,Bailey,Reed,1993-11-10 19:12:00,Single,Female,bailey18@adventure-works.com,110000.00000000001,0,2,Partial College,Professional,Y,2023-07-28,5-10 Miles,3,521,25.223000000000003,3,2,1,6,At Risk
22070,2,513,16.478,3,1,1,5,,Eduardo,Brown,1986-12-27 13:26:24,Married,Male,eduardo3@adventure-works.com,121000.00000000001,4,3,Bachelors,Management,Y,2023-08-05,5-10 Miles,2,513,16.478,3,1,1,5,At Risk
22071,4,604,81.35600000000001,2,3,2,7,,Gabriel,Carter,1987-06-09 02:52:48,Single,Male,gabriel41@adventure-works.com,121000.00000000001,4,3,Bachelors,Management,N,2023-05-06,1-2 Miles,4,604,81.35600000000001,2,3,2,7,Others
22072,4,641,679.2170000000001,1,3,3,7,,Devin,Russell,1987-02-03 20:09:36,Single,Male,devin57@adventure-works.com,176000.0,2,2,Bachelors,Management,N,2023-03-30,0-1 Miles,4,641,679.2170000000001,1,3,3,7,Others
22073,4,588,81.906,2,3,2,7,,Timothy,Sanders,1986-05-22 07:40:48,Married,Male,timothy5@adventure-works.com,99000.00000000001,5,4,Partial College,Professional,Y,2023-05-22,5-10 Miles,4,588,81.906,2,3,2,7,Others
22074,3,613,609.3670000000001,2,2,3,7,,Richard,Washington,1992-05-05 07:40:48,Single,Male,richard68@adventure-works.com,110000.00000000001,1,2,Partial College,Professional,Y,2023-04-27,5-10 Miles,3,613,609.3670000000001,2,2,3,7,At Risk
22075,5,461,158.895,4,4,3,11,,Pedro,Patel,1992-01-19 14:24:00,Married,Male,pedro3@adventure-works.com,121000.00000000001,1,3,Bachelors,Management,Y,2023-09-26,5-10 Miles,5,461,158.895,4,4,3,11,Loyal
22076,4,585,72.54500000000002,2,3,2,7,,Nelson,Vazquez,1992-03-06 00:00:00,Married,Male,nelson13@adventure-works.com,121000.00000000001,1,3,Bachelors,Management,Y,2023-05-25,1-2 Miles,4,585,72.54500000000002,2,3,2,7,Others
22077,1,635,32.989000000000004,1,1,1,3,,Marvin,Rubio,1985-11-08 10:33:36,Married,Male,marvin21@adventure-works.com,121000.00000000001,1,3,Bachelors,Management,Y,2023-04-05,5-10 Miles,1,635,32.989000000000004,1,1,1,3,Churned Customer
22078,3,613,620.147,2,2,3,7,,William,Martin,1992-03-22 05:45:36,Married,Male,william10@adventure-works.com,132000.0,1,3,Partial College,Professional,Y,2023-04-27,5-10 Miles,3,613,620.147,2,2,3,7,At Risk
22079,2,449,26.697000000000003,4,1,1,6,,Katherine,Perez,1991-05-19 20:09:36,Married,Female,katherine60@adventure-works.com,77000.0,5,4,Partial College,Professional,Y,2023-10-08,5-10 Miles,2,449,26.697000000000003,4,1,1,6,Others
22080,2,399,62.667,5,1,2,8,,Caitlin,Sanchez,1991-07-15 16:19:12,Married,Female,caitlin21@adventure-works.com,77000.0,5,4,Partial College,Professional,Y,2023-11-27,1-2 Miles,2,399,62.667,5,1,2,8,New Customers
22081,1,636,32.989000000000004,1,1,1,3,,Olivia,Clark,1990-10-09 02:52:48,Married,Female,olivia18@adventure-works.com,110000.00000000001,3,2,Partial College,Professional,Y,2023-04-04,1-2 Miles,1,636,32.989000000000004,1,1,1,3,Churned Customer
22082,2,628,632.4780000000001,1,1,3,5,,Lucas,Barnes,1991-05-27 23:02:24,Single,Male,lucas52@adventure-works.com,121000.00000000001,1,3,Bachelors,Management,Y,2023-04-12,5-10 Miles,2,628,632.4780000000001,1,1,3,5,At Risk
22083,3,492,170.478,3,2,3,8,,David,Flores,1984-04-29 11:31:12,Married,Male,david45@adventure-works.com,121000.00000000001,1,3,Bachelors,Management,Y,2023-08-26,2-5 Miles,3,492,170.478,3,2,3,8,At Risk
22084,3,450,76.96700000000001,4,2,2,8,,Francis,Gomez,1991-01-22 16:19:12,Married,Male,francis20@adventure-works.com,121000.00000000001,1,3,Partial College,Professional,Y,2023-10-07,5-10 Miles,3,450,76.96700000000001,4,2,2,8,Others
22085,2,514,38.47800000000001,3,1,1,5,,Toni,Mehta,1991-01-29 15:21:36,Married,Female,toni14@adventure-works.com,121000.00000000001,1,3,Partial College,Professional,Y,2023-08-04,5-10 Miles,2,514,38.47800000000001,3,1,1,5,At Risk
22086,1,568,32.989000000000004,2,1,1,4,,Chelsea,Sanchez,1985-02-08 20:09:36,Married,Female,chelsea22@adventure-works.com,121000.00000000001,1,3,Partial College,Professional,Y,2023-06-11,5-10 Miles,1,568,32.989000000000004,2,1,1,4,At Risk
22087,4,540,103.906,3,3,3,9,,Joan,Coleman,1991-05-19 20:09:36,Married,Female,joan4@adventure-works.com,132000.0,1,3,High School,Professional,Y,2023-07-09,2-5 Miles,4,540,103.906,3,3,3,9,Others
22088,3,627,627.517,1,2,3,6,,Hannah,Diaz,1984-02-24 12:28:48,Married,Female,hannah43@adventure-works.com,143000.0,1,3,Bachelors,Management,Y,2023-04-13,0-1 Miles,3,627,627.517,1,2,3,6,At Risk
22089,3,633,609.3670000000001,1,2,3,6,,Mason,Gray,1984-04-15 13:26:24,Married,Male,mason7@adventure-works.com,143000.0,1,3,Bachelors,Management,Y,2023-04-07,0-1 Miles,3,633,609.3670000000001,1,2,3,6,At Risk
22090,2,691,35.508,1,1,1,3,,Alexandra,Miller,1978-02-26 14:24:00,Married,Female,alexandra69@adventure-works.com,77000.0,4,3,High School,Professional,Y,2023-02-08,1-2 Miles,2,691,35.508,1,1,1,3,Churned Customer
22091,2,616,603.878,2,1,3,6,,Kayla,Griffin,1977-11-15 08:38:24,Married,Female,kayla45@adventure-works.com,88000.0,3,2,Partial College,Professional,Y,2023-04-24,5-10 Miles,2,616,603.878,2,1,3,6,At Risk
22092,3,629,620.147,1,2,3,6,,Andrea,Young,1977-04-19 09:36:00,Married,Female,andrea39@adventure-works.com,99000.00000000001,2,1,High School,Professional,Y,2023-04-11,10+ Miles,3,629,620.147,1,2,3,6,At Risk
22093,4,595,647.856,2,3,3,8,,Sydney,Baker,1977-08-28 11:31:12,Married,Female,sydney57@adventure-works.com,99000.00000000001,2,1,High School,Professional,Y,2023-05-15,10+ Miles,4,595,647.856,2,3,3,8,Others
22094,1,603,593.989,2,1,3,6,,Jared,Watson,1977-08-14 13:26:24,Married,Male,jared2@adventure-works.com,99000.00000000001,2,1,High School,Professional,Y,2023-05-07,10+ Miles,1,603,593.989,2,1,3,6,At Risk
22095,2,417,156.178,4,1,3,8,,Brandon,Perry,1978-01-15 20:09:36,Single,Male,brandon5@adventure-works.com,99000.00000000001,2,1,High School,Professional,Y,2023-11-09,10+ Miles,2,417,156.178,4,1,3,8,Others
22096,4,608,146.817,2,3,3,8,,Bryce,Cooper,1976-01-14 21:07:12,Single,Male,bryce7@adventure-works.com,77000.0,2,0,Partial High School,Skilled Manual,Y,2023-05-02,5-10 Miles,4,608,146.817,2,3,3,8,Others
22097,3,684,68.156,1,2,2,5,,David,Anderson,1960-09-15 13:26:24,Married,Male,david68@adventure-works.com,44000.0,3,0,Partial College,Professional,Y,2023-02-15,5-10 Miles,3,684,68.156,1,2,2,5,At Risk
22098,3,552,76.96700000000001,2,2,2,6,,Katherine,Brooks,1954-11-07 12:28:48,Single,Female,katherine22@adventure-works.com,55000.00000000001,2,0,Graduate Degree,Management,N,2023-06-27,1-2 Miles,3,552,76.96700000000001,2,2,2,6,At Risk
22099,3,598,620.147,2,2,3,7,,Joel,Schmidt,1954-04-15 00:57:36,Married,Male,joel9@adventure-works.com,88000.0,4,0,Graduate Degree,Management,Y,2023-05-12,1-2 Miles,3,598,620.147,2,2,3,7,At Risk
22100,4,511,100.04500000000002,3,3,2,8,,Fernando,Hall,2002-04-21 01:55:12,Married,Male,fernando22@adventure-works.com,88000.0,5,4,Partial College,Professional,Y,2023-08-07,1-2 Miles,4,511,100.04500000000002,3,3,2,8,Others
22101,2,452,35.508,4,1,1,6,,Carol,White,1989-09-21 07:40:48,Single,Female,carol18@adventure-works.com,99000.00000000001,4,3,High School,Professional,N,2023-10-05,1-2 Miles,2,452,35.508,4,1,1,6,Others
22102,3,452,93.46700000000001,4,2,2,8,,Eduardo,Cox,1989-06-04 06:43:12,Married,Male,eduardo79@adventure-works.com,110000.00000000001,0,3,Partial College,Professional,Y,2023-10-05,1-2 Miles,3,452,93.46700000000001,4,2,2,8,Others
22103,3,588,76.96700000000001,2,2,2,6,,Alexandra,Hernandez,1989-11-11 08:38:24,Married,Female,alexandra59@adventure-works.com,121000.00000000001,3,3,Partial College,Professional,N,2023-05-22,2-5 Miles,3,588,76.96700000000001,2,2,2,6,At Risk
22104,3,604,609.3670000000001,2,2,3,7,,Richard,Adams,1982-12-28 02:52:48,Single,Male,richard26@adventure-works.com,121000.00000000001,4,3,Partial College,Professional,Y,2023-05-06,5-10 Miles,3,604,609.3670000000001,2,2,3,7,At Risk
22105,4,365,49.74200000000001,5,3,2,10,,Taylor,Cooper,1983-03-11 04:48:00,Married,Female,taylor11@adventure-works.com,132000.0,5,4,High School,Professional,Y,2023-12-31,2-5 Miles,4,365,49.74200000000001,5,3,2,10,Others
22106,3,600,609.3670000000001,2,2,3,7,,Olivia,Long,1996-03-10 01:55:12,Married,Female,olivia55@adventure-works.com,176000.0,1,3,Partial College,Professional,Y,2023-05-10,0-1 Miles,3,600,609.3670000000001,2,2,3,7,At Risk
22107,2,568,79.167,2,1,2,5,,Michael,Jones,1983-03-22 19:12:00,Single,Male,michael35@adventure-works.com,77000.0,2,0,Partial High School,Skilled Manual,N,2023-06-11,1-2 Miles,2,568,79.167,2,1,2,5,At Risk
22108,3,623,93.46700000000001,2,2,2,6,,Eduardo,Powell,1976-07-02 05:45:36,Single,Male,eduardo53@adventure-works.com,77000.0,2,0,Partial High School,Skilled Manual,N,2023-04-17,1-2 Miles,3,623,93.46700000000001,2,2,2,6,At Risk
22109,3,721,6568.463000000001,1,2,5,8,,Jonathan,Mitchell,1976-01-27 15:21:36,Married,Male,jonathan40@adventure-works.com,66000.0,2,0,Partial High School,Skilled Manual,N,2021-03-17,1-2 Miles,3,721,6568.463000000001,1,2,5,8,Big Spenders
22110,2,373,38.47800000000001,5,1,1,7,,Eduardo,King,1976-08-31 13:26:24,Married,Male,eduardo27@adventure-works.com,66000.0,2,0,Partial High School,Skilled Manual,Y,2023-12-23,5-10 Miles,2,373,38.47800000000001,5,1,1,7,New Customers
22111,2,396,1291.9280000000003,5,1,4,10,,Gabriella,King,1976-12-18 14:24:00,Married,Female,gabriella43@adventure-works.com,66000.0,2,0,Partial High School,Skilled Manual,N,2023-11-30,1-2 Miles,2,396,1291.9280000000003,5,1,4,10,Big Spenders
22112,4,680,6652.052000000001,1,3,5,9,,Paige,Reed,1977-02-09 23:02:24,Married,Female,paige45@adventure-works.com,66000.0,3,0,Partial High School,Skilled Manual,Y,2021-03-25,5-10 Miles,4,680,6652.052000000001,1,3,5,9,Big Spenders
22113,4,594,647.856,2,3,3,8,,Katherine,Garcia,1981-12-31 04:48:00,Single,Female,katherine87@adventure-works.com,77000.0,3,0,Graduate Degree,Management,Y,2023-05-16,5-10 Miles,4,594,647.856,2,3,3,8,Others
22114,5,581,4601.553,2,4,5,11,,Lucas,Martin,1975-06-08 11:31:12,Married,Male,lucas28@adventure-works.com,77000.0,3,0,Graduate Degree,Management,Y,2021-02-27,5-10 Miles,5,581,4601.553,2,4,5,11,Big Spenders
22115,3,604,687.4670000000001,2,2,3,7,,Dalton,Rogers,1975-05-01 04:48:00,Married,Male,dalton91@adventure-works.com,77000.0,3,0,Graduate Degree,Management,N,2023-05-06,1-2 Miles,3,604,687.4670000000001,2,2,3,7,At Risk
22116,3,583,620.147,2,2,3,7,,Robert,Lopez,1982-02-28 08:38:24,Single,Male,robert76@adventure-works.com,77000.0,3,0,Graduate Degree,Management,Y,2023-05-27,5-10 Miles,3,583,620.147,2,2,3,7,At Risk
22117,4,536,4574.064,3,3,5,11,,Sydney,Perez,1975-02-17 02:52:48,Married,Female,sydney53@adventure-works.com,77000.0,3,0,Graduate Degree,Management,Y,2021-03-20,1-2 Miles,4,536,4574.064,3,3,5,11,Big Spenders
22118,4,524,4574.064,3,3,5,11,,Jennifer,Parker,1975-04-03 08:38:24,Single,Female,jennifer10@adventure-works.com,77000.0,3,0,Graduate Degree,Management,Y,2021-04-20,5-10 Miles,4,524,4574.064,3,3,5,11,Big Spenders
22119,3,583,620.147,2,2,3,7,,Hailey,Flores,1982-02-02 20:09:36,Married,Female,hailey32@adventure-works.com,77000.0,3,0,Graduate Degree,Management,Y,2023-05-27,1-2 Miles,3,583,620.147,2,2,3,7,At Risk
22120,2,668,6558.5740000000005,1,1,5,7,,Jennifer,Perry,1975-10-11 18:14:24,Married,Female,jennifer82@adventure-works.com,66000.0,3,0,Graduate Degree,Management,Y,2021-04-26,5-10 Miles,2,668,6558.5740000000005,1,1,5,7,Big Spenders
22121,3,583,6597.063,2,2,5,9,,Jackson,Henderson,1974-01-25 16:19:12,Married,Male,jackson7@adventure-works.com,44000.0,3,0,Partial College,Professional,N,2021-05-16,1-2 Miles,3,583,6597.063,2,2,5,9,Big Spenders
22122,4,628,103.906,1,3,3,7,,Rachel,Butler,1974-08-06 05:45:36,Married,Female,rachel62@adventure-works.com,44000.0,3,0,Partial College,Professional,Y,2023-04-12,5-10 Miles,4,628,103.906,1,3,3,7,Others
22123,1,587,32.989000000000004,2,1,1,4,,Isabella,Bailey,1956-07-17 19:12:00,Single,Female,isabella90@adventure-works.com,66000.0,3,0,Graduate Degree,Management,Y,2023-05-23,10+ Miles,1,587,32.989000000000004,2,1,1,4,At Risk
22124,2,415,38.47800000000001,4,1,1,6,,Desiree,Alonso,1957-01-13 14:24:00,Married,Female,desiree4@adventure-works.com,66000.0,3,0,Graduate Degree,Management,Y,2023-11-11,10+ Miles,2,415,38.47800000000001,4,1,1,6,Others
22125,2,661,38.47800000000001,1,1,1,3,,Zachary,Garcia,1956-05-09 04:48:00,Married,Male,zachary47@adventure-works.com,66000.0,3,0,Graduate Degree,Management,Y,2023-03-10,10+ Miles,2,661,38.47800000000001,1,1,1,3,Churned Customer
22126,2,499,38.47800000000001,3,1,1,5,,Rachel,Ward,1956-12-06 07:40:48,Married,Female,rachel41@adventure-works.com,66000.0,3,0,Graduate Degree,Management,N,2023-08-19,1-2 Miles,2,499,38.47800000000001,3,1,1,5,At Risk
22127,3,602,98.96700000000001,2,2,2,6,,Marcus,Thompson,1964-10-10 12:28:48,Married,Male,marcus16@adventure-works.com,66000.0,3,0,Graduate Degree,Management,Y,2023-05-08,1-2 Miles,3,602,98.96700000000001,2,2,2,6,At Risk
22128,5,525,4556.453,3,4,5,12,,Melissa,Perry,1957-09-18 20:09:36,Married,Female,melissa2@adventure-works.com,77000.0,4,0,Graduate Degree,Management,Y,2021-05-24,1-2 Miles,5,525,4556.453,3,4,5,12,Big Spenders
22129,2,598,632.4780000000001,2,1,3,6,,Chloe,Hall,1958-06-30 00:57:36,Married,Female,chloe33@adventure-works.com,77000.0,4,0,Graduate Degree,Management,Y,2023-05-12,10+ Miles,2,598,632.4780000000001,2,1,3,6,At Risk
22130,2,602,632.4780000000001,2,1,3,6,,Xavier,Bryant,1964-07-17 20:09:36,Married,Male,xavier58@adventure-works.com,77000.0,5,0,Graduate Degree,Management,Y,2023-05-08,1-2 Miles,2,602,632.4780000000001,2,1,3,6,At Risk
22131,2,592,617.628,2,1,3,6,,Jessica,Cook,1957-12-26 10:33:36,Married,Female,jessica5@adventure-works.com,77000.0,5,0,Graduate Degree,Management,Y,2023-05-18,10+ Miles,2,592,617.628,2,1,3,6,At Risk
22132,4,583,619.2560000000001,2,3,3,8,,Rachael,Mehta,1957-08-02 06:43:12,Married,Female,rachael13@adventure-works.com,77000.0,5,0,Graduate Degree,Management,Y,2023-05-27,10+ Miles,4,583,619.2560000000001,2,3,3,8,Others
22133,4,592,611.8860000000001,2,3,3,8,,Xavier,Adams,1958-04-02 21:07:12,Married,Male,xavier29@adventure-works.com,88000.0,4,0,Graduate Degree,Management,Y,2023-05-18,1-2 Miles,4,592,611.8860000000001,2,3,3,8,Others
22134,5,463,158.895,4,4,3,11,,Leonard,Raji,1959-07-25 23:02:24,Married,Male,leonard23@adventure-works.com,66000.0,3,0,Graduate Degree,Management,Y,2023-09-24,10+ Miles,5,463,158.895,4,4,3,11,Loyal
22135,2,605,632.4780000000001,2,1,3,6,,Julia,Hernandez,1959-02-08 22:04:48,Married,Female,julia15@adventure-works.com,77000.0,5,0,Graduate Degree,Management,Y,2023-05-05,10+ Miles,2,605,632.4780000000001,2,1,3,6,At Risk
22136,3,605,609.3670000000001,2,2,3,7,,Devin,Evans,1959-07-30 14:24:00,Married,Male,devin41@adventure-works.com,88000.0,4,0,Graduate Degree,Management,Y,2023-05-05,5-10 Miles,3,605,609.3670000000001,2,2,3,7,At Risk
22137,4,392,1302.9060000000002,5,3,4,12,,Elizabeth,Griffin,1959-12-24 22:04:48,Married,Female,elizabeth49@adventure-works.com,66000.0,3,0,Graduate Degree,Management,Y,2023-12-04,10+ Miles,4,392,1302.9060000000002,5,3,4,12,Most valuable
22138,3,624,40.99700000000001,2,2,1,5,,Alexandra,Brooks,1960-07-14 22:04:48,Married,Female,alexandra21@adventure-works.com,88000.0,4,0,Graduate Degree,Management,Y,2023-04-16,5-10 Miles,3,624,40.99700000000001,2,2,1,5,At Risk
22139,2,599,603.878,2,1,3,6,,Jaime,Pal,1966-07-05 21:07:12,Married,Male,jaime34@adventure-works.com,88000.0,4,0,Bachelors,Management,Y,2023-05-11,1-2 Miles,2,599,603.878,2,1,3,6,At Risk
22140,1,372,1232.5390000000002,5,1,3,9,,Makayla,Sanchez,1962-01-07 15:21:36,Married,Female,makayla19@adventure-works.com,55000.00000000001,4,0,Bachelors,Management,Y,2023-12-24,1-2 Miles,1,372,1232.5390000000002,5,1,3,9,New Customers
22141,3,493,182.90800000000002,3,2,3,8,,Jesse,Carter,1968-01-28 18:14:24,Married,Male,jesse35@adventure-works.com,55000.00000000001,4,0,Bachelors,Management,Y,2023-08-25,10+ Miles,3,493,182.90800000000002,3,2,3,8,At Risk
22142,5,645,79.13400000000001,1,4,2,7,,Nelson,Alonso,1961-03-16 16:19:12,Married,Male,nelson7@adventure-works.com,55000.00000000001,4,0,Bachelors,Management,Y,2023-03-26,10+ Miles,5,645,79.13400000000001,1,4,2,7,Others
22143,2,685,43.97800000000001,1,1,1,3,,Summer,Prasad,1961-07-06 00:57:36,Married,Female,summer8@adventure-works.com,55000.00000000001,4,0,Bachelors,Management,Y,2023-02-14,10+ Miles,2,685,43.97800000000001,1,1,1,3,Churned Customer
22144,3,537,98.96700000000001,3,2,2,7,,Zachary,Wang,1961-01-02 14:24:00,Married,Male,zachary23@adventure-works.com,66000.0,3,0,Graduate Degree,Management,Y,2023-07-12,1-2 Miles,3,537,98.96700000000001,3,2,2,7,At Risk
22145,3,650,40.99700000000001,1,2,1,4,,Eduardo,Kelly,1961-05-21 19:12:00,Married,Male,eduardo69@adventure-works.com,66000.0,3,0,Graduate Degree,Management,Y,2023-03-21,10+ Miles,3,650,40.99700000000001,1,2,1,4,At Risk
22146,3,386,40.99700000000001,5,2,1,8,,Benjamin,Chen,1969-05-10 05:45:36,Single,Male,benjamin27@adventure-works.com,55000.00000000001,4,0,Bachelors,Management,Y,2023-12-10,10+ Miles,3,386,40.99700000000001,5,2,1,8,New Customers
22147,1,495,76.989,3,1,2,6,,Brett,Kapoor,1968-03-09 08:38:24,Married,Male,brett0@adventure-works.com,11000.0,2,1,Partial High School,Clerical,Y,2023-08-23,5-10 Miles,1,495,76.989,3,1,2,6,At Risk
22148,1,558,76.989,2,1,2,5,,Candace,Prasad,1968-01-10 04:48:00,Married,Female,candace9@adventure-works.com,11000.0,2,1,Partial High School,Clerical,Y,2023-06-21,5-10 Miles,1,558,76.989,2,1,2,5,At Risk
22149,2,367,136.37800000000001,5,1,3,9,,Gregory,Shen,1968-08-31 12:28:48,Married,Male,gregory6@adventure-works.com,22000.0,4,0,High School,Skilled Manual,Y,2023-12-29,5-10 Miles,2,367,136.37800000000001,5,1,3,9,New Customers
22150,1,661,76.989,1,1,2,4,,Damien,Liang,1968-01-10 04:48:00,Married,Male,damien13@adventure-works.com,33000.0,2,0,Partial College,Clerical,N,2023-03-10,5-10 Miles,1,661,76.989,1,1,2,4,At Risk
22151,2,480,146.839,3,1,3,7,,Neil,Jimenez,1969-08-08 17:16:48,Married,Male,neil6@adventure-works.com,11000.0,2,1,Partial High School,Clerical,Y,2023-09-07,5-10 Miles,2,480,146.839,3,1,3,7,At Risk
22152,3,390,1326.0170000000003,5,2,4,11,,Marcus,King,2003-12-18 18:14:24,Married,Male,marcus29@adventure-works.com,66000.0,0,0,Partial College,Skilled Manual,Y,2023-12-06,5-10 Miles,3,390,1326.0170000000003,5,2,4,11,Big Spenders
22153,2,583,603.878,2,1,3,6,,Alyssa,Kelly,2004-06-29 11:31:12,Married,Female,alyssa45@adventure-works.com,77000.0,0,0,Partial College,Skilled Manual,N,2023-05-27,0-1 Miles,2,583,603.878,2,1,3,6,At Risk
22154,3,696,40.656000000000006,1,2,1,4,,Yolanda,Yuan,2002-09-22 08:38:24,Single,Female,yolanda6@adventure-works.com,44000.0,0,0,Partial High School,Clerical,Y,2023-02-03,5-10 Miles,3,696,40.656000000000006,1,2,1,4,At Risk
22155,1,481,76.989,3,1,2,6,,Steve,Cai,1969-08-07 13:26:24,Married,Male,steve24@adventure-works.com,22000.0,2,1,Partial High School,Clerical,Y,2023-09-06,5-10 Miles,1,481,76.989,3,1,2,6,At Risk
22156,1,666,76.989,1,1,2,4,,Jamie,Zheng,1969-03-17 21:07:12,Married,Female,jamie23@adventure-works.com,33000.0,3,0,Partial College,Clerical,N,2023-03-05,5-10 Miles,1,666,76.989,1,1,2,4,At Risk
22157,2,450,35.508,4,1,1,6,,Maria,Richardson,2003-09-07 16:19:12,Single,Female,maria12@adventure-works.com,44000.0,0,0,Partial High School,Clerical,N,2023-10-07,5-10 Miles,2,450,35.508,4,1,1,6,Others
22158,3,574,40.99700000000001,2,2,1,5,,Amber,Phillips,2002-10-19 00:57:36,Single,Female,amber5@adventure-works.com,44000.0,0,0,Partial High School,Clerical,Y,2023-06-05,5-10 Miles,3,574,40.99700000000001,2,2,1,5,At Risk
